workerid,proliferate.condition,accuracy,correct,failed_audio,failed_images,failed_video,internal_node_id,response,result,rt,stimulus,success,time_elapsed,timeout,trial_index,trial_type,error
112,English_Mandarin_summa,,,,,,0.0-12.0-2.10, ,,133,,,266530,,159,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.11,,,,audio/kaching.wav,,267214,,160,audio-keyboard-response,
112,English_Mandarin_summa,,j,,,,0.0-12.0-1.11,f,miss,1320,audio/10.wav,,268535,,161,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.11, ,,273,,,268810,,162,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.12,,,,audio/kaching.wav,,269494,,163,audio-keyboard-response,
112,English_Mandarin_summa,,f,,,,0.0-12.0-1.12,j,false_alarm,3120,audio/10.wav,,272617,,164,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.12, ,,143,,,272761,,165,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.13,,,,audio/kaching.wav,,273444,,166,audio-keyboard-response,
112,English_Mandarin_summa,,f,,,,0.0-12.0-1.13,j,false_alarm,1571,audio/meiyou.wav,,275017,,167,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.13, ,,207,,,275225,,168,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.14,,,,audio/kaching.wav,,275915,,169,audio-keyboard-response,
112,English_Mandarin_summa,,f,,,,0.0-12.0-1.14,j,false_alarm,960,audio/suoyou.wav,,276881,,170,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.14, ,,204,,,277086,,171,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.15,,,,audio/kaching.wav,,277774,,172,audio-keyboard-response,
112,English_Mandarin_summa,,f,,,,0.0-12.0-1.15,j,false_alarm,739,audio/suoyou.wav,,278515,,173,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.15, ,,128,,,278645,,174,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.16,,,,audio/kaching.wav,,279334,,175,audio-keyboard-response,
112,English_Mandarin_summa,,j,,,,0.0-12.0-1.16,f,miss,1019,audio/youxie-critical.wav,,280355,,176,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.16, ,,122,,,280477,,177,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.17,,,,audio/kaching.wav,,281164,,178,audio-keyboard-response,
112,English_Mandarin_summa,,f,,,,0.0-12.0-1.17,j,false_alarm,789,audio/2.wav,,281964,,179,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.17, ,,104,,,282069,,180,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.18,,,,audio/kaching.wav,,282755,,181,audio-keyboard-response,
112,English_Mandarin_summa,,j,,,,0.0-12.0-1.18,f,miss,1400,audio/6.wav,,284160,,182,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.18, ,,234,,,284394,,183,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.19,,,,audio/kaching.wav,,285084,,184,audio-keyboard-response,
112,English_Mandarin_summa,,j,,,,0.0-12.0-1.19,f,miss,949,audio/suoyou.wav,,286035,,185,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.19, ,,144,,,286180,,186,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.20,,,,audio/kaching.wav,,286864,,187,audio-keyboard-response,
112,English_Mandarin_summa,,j,,,,0.0-12.0-1.20,f,miss,1088,audio/youxie-critical.wav,,287961,,188,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.20, ,,128,,,288090,,189,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.21,,,,audio/kaching.wav,,288775,,190,audio-keyboard-response,
112,English_Mandarin_summa,,j,,,,0.0-12.0-1.21,f,miss,1091,audio/youxie-critical.wav,,289867,,191,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.21, ,,122,,,289990,,192,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.22,,,,audio/kaching.wav,,290674,,193,audio-keyboard-response,
112,English_Mandarin_summa,,j,,,,0.0-12.0-1.22,f,miss,1592,audio/10.wav,,292270,,194,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.22, ,,146,,,292417,,195,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.23,,,,audio/kaching.wav,,293105,,196,audio-keyboard-response,
112,English_Mandarin_summa,,f,,,,0.0-12.0-1.23,f,hit,1200,audio/youxie.wav,,294314,,197,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.23, ,,673,,,294987,,198,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.24,,,,audio/kaching.wav,,295674,,199,audio-keyboard-response,
112,English_Mandarin_summa,,j,,,,0.0-12.0-1.24,f,miss,1261,audio/meiyou.wav,,296941,,200,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.24, ,,157,,,297099,,201,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.25,,,,audio/kaching.wav,,297785,,202,audio-keyboard-response,
112,English_Mandarin_summa,,j,,,,0.0-12.0-1.25,f,miss,920,audio/meiyou.wav,,298710,,203,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.25, ,,123,,,298833,,204,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.26,,,,audio/kaching.wav,,299523,,205,audio-keyboard-response,
112,English_Mandarin_summa,,j,,,,0.0-12.0-1.26,f,miss,1421,audio/youxie.wav,,300944,,206,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.26, ,,171,,,301115,,207,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.27,,,,audio/kaching.wav,,301803,,208,audio-keyboard-response,
112,English_Mandarin_summa,,j,,,,0.0-12.0-1.27,f,miss,1149,audio/youxie.wav,,302954,,209,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.27, ,,111,,,303066,,210,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.28,,,,audio/kaching.wav,,303753,,211,audio-keyboard-response,
112,English_Mandarin_summa,,j,,,,0.0-12.0-1.28,f,miss,1912,audio/youxie-critical.wav,,305665,,212,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.28, ,,169,,,305835,,213,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.29,,,,audio/kaching.wav,,306523,,214,audio-keyboard-response,
112,English_Mandarin_summa,,j,,,,0.0-12.0-1.29,j,correct_rejection,1981,audio/youxie-critical.wav,,308511,,215,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.29, ,,457,,,308968,,216,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.30,,,,audio/kaching.wav,,309653,,217,audio-keyboard-response,
112,English_Mandarin_summa,,f,,,,0.0-12.0-1.30,j,false_alarm,1429,audio/youxie.wav,,311083,,218,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.30, ,,144,,,311227,,219,html-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-0.31,,,,audio/kaching.wav,,311913,,220,audio-keyboard-response,
112,English_Mandarin_summa,,j,,,,0.0-12.0-1.31,f,miss,1392,audio/6.wav,,313304,,221,audio-keyboard-response,
112,English_Mandarin_summa,,,,,,0.0-12.0-2.31, ,,182,,,313487,,222,html-keyboard-response,
112,English_Mandarin_summa,[],,,,,0.0-13.0,"{'age': '21', 'P0_Q0': None, 'gender': 'Female', 'education': 'Some college', 'disability': [], 'place of residence': 'USA', 'disability explanation': ''}",,26356,,,339918,,223,survey,
112,English_Mandarin_summa,[],,,,,0.0-14.0,"{'P0_Q0': None, 'eng ok age': 'As early as I can remember', 'eng edu year': 17, 'eng start age': 3, 'Mandarin ok age': 'As early as I can remember', 'eng country year': '20+', 'English work year': 1, 'Mandarin edu year': 0, 'Mandarin start age': 2, 'Mandarin work year': 0, 'English family year': '20+', 'Mandarin family year': '20+', 'Mandarin country year': 0}",,67410,,,407356,,224,survey,
112,English_Mandarin_summa,[],,,,,0.0-15.0,"{'P0_Q0': None, 'eng count time': '90%', 'eng family time': '20%', 'eng friend time': '90%', 'Eng self talk time': '90%', 'English school time': '100%', 'Mandarin count time': '10%', 'Mandarin family time': '90%', 'Mandarin friend time': '10%', 'Mandarin school time': '0%', 'Mandarin self talk time': '10%', 'other language count time': '0%', 'other langauge family time': '0%', 'other language friend time': '10%', 'other languages school time': '0%', 'other language self talk time': '0%'}",,46140,,,453521,,225,survey,
112,English_Mandarin_summa,[],,,,,0.0-16.0,"{'P0_Q0': None, 'eng prof read': 6, 'eng prof speak': 6, 'eng prof write': 6, 'Mandarin prof read': 5, 'Mandarin prof speak': 4, 'Mandarin prof write': 2, 'eng prof understand': 6, 'Mandarin prof understand': 4}",,16787,,,470331,,226,survey,
112,English_Mandarin_summa,[],,,,,0.0-17.0,"{'P0_Q0': None, 'eng native': 6, 'Eng other eval': 5, 'Mandarin native': 2, 'eng cultural id': 6, 'eng attitude speak': 6, 'Mandarin other eval': 5, 'Mandarin cultural id': 4, 'Mandarin attitude speak': 4}",,16828,,,487188,,227,survey,
112,English_Mandarin_summa,[],,,,,0.0-18.0,"{'P0_Q1': None, 'comments': ''}",,2410,,,489624,,228,survey,
107,English_Mandarin_summa,,,[],[],[],0.0-0.0,,,,,True,802,False,0,preload,
107,English_Mandarin_summa,,,,,,0.0-1.0,0,,3326,"
    <p style=""width: 1000px; margin-bottom: 250px"">
    斯坦福大学语言学系邀请您参加一项研究。
    <BR><BR>您会完成一项跟语言有关的任务，例如读或听一些字、描述图片或场景、造句、或完成简单的语言游戏。
    <BR>本研究中没有已知的风险、成本或不适。
    <BR><BR>
    如果您同意参与这项研究，请继续。
    </p>
    <p style=""width: 1000px; font-size: 9pt; position: relative; text-align: justify"">
    如果您已读完此表格并决定参与此项目，请明白您的参与是自愿的，您有权随时撤回您的同意或停止参与，而不会受到惩罚或失去您原本可以享有的利益有权。 您有权拒绝回答任何问题。 您的个人隐私将在研究产生的所有已发布和书面数据中得到保护。
    <BR><BR>联系信息：问题、疑虑或投诉：如果您对本研究、其程序、风险和益处有任何问题、疑虑或投诉，请致电 (650) 723-4284 联系 Meghan Sumner 教授。如果您对这项研究的进行方式不满意，或者如果您对研究或您作为参与者的权利有任何疑虑、投诉或一般问题，请联系斯坦福机构审查委员会 (IRB) 发言与独立于研究团队的人联系 (650)-723-2480 或拨打免费电话 1-866-680-2906。 您也可以致函 Stanford IRB, Stanford University, Stanford, CA 94305-5401 或发送电子邮件至 irbnonmed@stanford.edu。
    </p>",,4129,,1,html-button-response,
107,English_Mandarin_summa,,,,,,0.0-2.0, ,,3575,<p>这个实验将会播放音频。<BR><BR><strong><p2>您必须年满十八周岁才能参与此项实验，并且您需要会说中文、英文两种语言。</p2></strong> <br><br>请您在安静的地方用电脑完成这个实验，并确保您把<strong><p2>电脑音量调整至合适的程度</p2></strong>。 <br><br>请按空格键继续。</p>,,7706,,2,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-3.0, ,,3461,在接下来的实验中，你将听到一些句子。你的任务是根据你是否同意这些句子来回答“是”或“否”。这个实验大约需要20分钟。<br><br>当你准备好开始时，请按下空格键。,,11168,,3,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-4.0, ,,16610,"<h3><strong><big><p2>Context</p2></big></strong></h3> <br> <img src='image/0.jpg'; alt='gumball_machine'; align='right'; style='height:200px'> <p2 align='left'><big> You are at a candy store and are testing a row of gumball machines. These are special gumball machines that say how many gumballs you got. However, this report is sometimes faulty. </big></p2> <br><br> <img src='image/store_worker_1.jpg' alt='store_worker_sitting' align='left' style='height:200px'> <br><br> <p2 align='right'> <big> The store worker tells you that his boss has threatened to fire him if the gumball machines are left empty, and he really needs this job. He cannot see the machines from the register, but he can normally tell how full they are by the machines' statements.</big> </p2> <br><br><br> <img src='image/store_worker_2.jpg' alt='store_worker_standing' align='center' style='height:200px'> <p2 align='left'> <big> He asks you to tell him if the statement is right or wrong, so that he will know if a machine is empty and needs to be refilled. </big> </p2> <br><br>",,27782,,4,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-5.0, ,,13600,"<p><font size=""5""> Place your right index finger on the <strong>J</strong> key and left index finger on the <strong>F</strong> key. <br><br><img src=""image/keypress.jpg""alt=""keyboard"" align=""center"" style=""height:400px""> <br><br> If you agree with the statement, press <strong>F</strong>; if you disagree with the statement, press <strong>J</strong>. <br>Use your thumb to press <strong>SPACE</strong> and do not move your index fingers. <br> <strong><p2>Please remember, you have four seconds to inform the worker after you hear the statement. </p2></strong> <br><br></p></font> ",,41384,,5,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-6.0-0.0,,,,audio/kaching.wav,,42179,,6,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-6.0-1.0,,,,audio/all.wav,,43802,,7,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-6.0-2.0,f,,4488,<img src='image/13.jpg'; style='height:400px'>,,48292,,8,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-6.0-3.0, ,,6548,<h3><big><p2> You let the store worker know that you agree with the statement. He therefore knows that the machine is empty and that he needs to refill the machine. </p2></big></h3><img src='image/store_worker_gumball.jpg'; style='height:400px'>,,54842,,9,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-7.0-0.0,,,,audio/kaching.wav,,55531,,10,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-7.0-1.0,,,,audio/none.wav,,57216,,11,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-7.0-2.0,j,,1439,<img src='image/10.jpg'; style='height:400px'>,,58657,,12,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-7.0-3.0, ,,2595,<h3><big><p2> You let the store worker know that you disagreed with the statement. He therefore knows that the machine is not empty and that he does not need to refill the machine. </p2></big></h3><img src='image/store_worker_gumball.jpg'; style='height:400px'>,,61254,,13,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-8.0-0.0, ,,2604,"<h3><big><p2>Be Careful!</h3></big> <img src='image/13.jpg'; align='left'; style='height:200px'><h3><p2>One time, someone got this many gumballs and was told ""You got all of the gumballs."" <br>They pressed ""NO"" (J) telling the store worker that they disagreed with the statement. He thought the machine was not empty and that he did not need to refill it. He was fired.</br></p2></h3> <img src='image/store_worker_fired.jpg'; align='right'; style='height:200px'><br><br><br><br><br><br><br>",,63860,,14,html-keyboard-response,
107,English_Mandarin_summa,,True,,,,0.0-8.0-1.0,a,,11104,"<h3><big>Quiz</big></h3><br>When will the store worker be fired? <br> Please press the corresponding button on the keyboard.（For instance, if you choose a, then press ""a"" on your keyboard）<br><br>a. When the machines are empty.<br> b. When the machines jam.<br> c. When the machines explode.<br> d. When the machines don't make a sound.",,75969,,15,categorize-html,
107,English_Mandarin_summa,,,,,,0.0-9.0-0.0, ,,17380,"<h3>Let's start with four practice trials.</h3> Please make sure that your index fingers are on the J and F keys. <br><p2>Please remember, you have four seconds to inform the worker after you hear the statement.</p2></br></h3> <br><br><br><br><br><br>",,93350,,16,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-9.0-1.0,,,,audio/kaching.wav,,94041,,17,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-9.0-2.0,,false_alarm,,audio/all.wav,,98045,,18,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-9.0-3.0, ,,752,,,98799,,19,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-9.0-4.0,,,,audio/kaching.wav,,99489,,20,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-9.0-5.0,,false_alarm,,audio/none.wav,,103491,,21,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-9.0-6.0, ,,614,,,104108,,22,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-9.0-7.0,,,,audio/kaching.wav,,104798,,23,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-9.0-8.0,,false_alarm,,audio/all.wav,,108801,,24,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-9.0-9.0, ,,556,,,109358,,25,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-9.0-10.0,,,,audio/kaching.wav,,110046,,26,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-9.0-11.0,,false_alarm,,audio/none.wav,,114048,,27,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-9.0-12.0, ,,629,,,114680,,28,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-9.0-13.0, ,,3435,"<h3>Great! Now we can start the real experiment.</h3> Please make sure that your index fingers are on the J and F keys. <br><p2>Remember: J means ""agree"" and F means ""disagree""!</p2></br></h3> <br><br><br><br><br><br>",,118117,,29,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.0,,,,audio/kaching.wav,,118806,,30,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-10.0-1.0,,false_alarm,,audio/none.wav,,122808,,31,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.0, ,,538,,,123347,,32,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.1,,,,audio/kaching.wav,,124036,,33,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.1,,false_alarm,,audio/summa-critical.wav,,128170,,34,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.1, ,,546,,,128717,,35,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.2,,,,audio/kaching.wav,,129406,,36,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-10.0-1.2,,false_alarm,,audio/ten.wav,,133550,,37,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.2, ,,517,,,134070,,38,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.3,,,,audio/kaching.wav,,134758,,39,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-10.0-1.3,,false_alarm,,audio/ten.wav,,138761,,40,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.3, ,,585,,,139348,,41,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.4,,,,audio/kaching.wav,,140036,,42,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.4,,false_alarm,,audio/all.wav,,144038,,43,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.4, ,,670,,,144710,,44,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.5,,,,audio/kaching.wav,,145399,,45,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.5,,false_alarm,,audio/summa-critical.wav,,149401,,46,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.5, ,,507,,,149909,,47,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.6,,,,audio/kaching.wav,,150599,,48,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-10.0-1.6,,false_alarm,,audio/six.wav,,154802,,49,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.6, ,,536,,,155340,,50,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.7,,,,audio/kaching.wav,,156028,,51,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.7,,false_alarm,,audio/summa-critical.wav,,160031,,52,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.7, ,,592,,,160624,,53,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.8,,,,audio/kaching.wav,,161314,,54,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-10.0-1.8,,false_alarm,,audio/two.wav,,165453,,55,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.8, ,,426,,,165881,,56,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.9,,,,audio/kaching.wav,,166570,,57,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.9,,false_alarm,,audio/none.wav,,170572,,58,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.9, ,,363,,,170936,,59,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.10,,,,audio/kaching.wav,,171626,,60,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.10,,false_alarm,,audio/summa-critical.wav,,175629,,61,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.10, ,,436,,,176066,,62,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.11,,,,audio/kaching.wav,,176757,,63,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.11,,false_alarm,,audio/ten.wav,,180759,,64,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.11, ,,457,,,181217,,65,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.12,,,,audio/kaching.wav,,181906,,66,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.12,,false_alarm,,audio/summa-critical.wav,,185908,,67,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.12, ,,364,,,186273,,68,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.13,,,,audio/kaching.wav,,186962,,69,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.13,,false_alarm,,audio/six.wav,,190964,,70,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.13, ,,13035,,,204001,,71,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.14,,,,audio/kaching.wav,,204690,,72,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.14,,false_alarm,,audio/summa-critical.wav,,208693,,73,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.14, ,,1250,,,209945,,74,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.15,,,,audio/kaching.wav,,210634,,75,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.15,,false_alarm,,audio/six.wav,,214637,,76,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.15, ,,1205,,,215845,,77,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.16,,,,audio/kaching.wav,,216533,,78,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.16,,false_alarm,,audio/summa.wav,,220791,,79,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.16, ,,3552,,,224346,,80,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.17,,,,audio/kaching.wav,,225035,,81,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-10.0-1.17,,false_alarm,,audio/none.wav,,229038,,82,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.17, ,,827,,,229866,,83,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.18,,,,audio/kaching.wav,,230555,,84,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.18,,false_alarm,,audio/two.wav,,234558,,85,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.18, ,,3052,,,237612,,86,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.19,,,,audio/kaching.wav,,238299,,87,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.19,,false_alarm,,audio/all.wav,,242301,,88,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.19, ,,551,,,242853,,89,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.20,,,,audio/kaching.wav,,243542,,90,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-10.0-1.20,,false_alarm,,audio/all.wav,,247544,,91,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.20, ,,320,,,247867,,92,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.21,,,,audio/kaching.wav,,248555,,93,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-10.0-1.21,,false_alarm,,audio/six.wav,,252557,,94,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.21, ,,617,,,253177,,95,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.22,,,,audio/kaching.wav,,253864,,96,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.22,,false_alarm,,audio/summa-critical.wav,,257866,,97,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.22, ,,1091,,,258959,,98,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.23,,,,audio/kaching.wav,,259649,,99,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-10.0-1.23,,false_alarm,,audio/two.wav,,263651,,100,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.23, ,,1808,,,265461,,101,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.24,,,,audio/kaching.wav,,266150,,102,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-10.0-1.24,,false_alarm,,audio/all.wav,,270152,,103,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.24, ,,1176,,,271330,,104,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.25,,,,audio/kaching.wav,,272019,,105,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.25,,false_alarm,,audio/summa-critical.wav,,276022,,106,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.25, ,,596,,,276620,,107,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.26,,,,audio/kaching.wav,,277308,,108,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.26,,false_alarm,,audio/summa.wav,,281309,,109,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.26, ,,1541,,,282851,,110,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.27,,,,audio/kaching.wav,,283540,,111,audio-keyboard-response,
107,English_Mandarin_summa,,f,,,,0.0-10.0-1.27,,false_alarm,,audio/summa.wav,,287542,,112,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.27, ,,2359,,,289903,,113,html-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-0.28,,,,audio/kaching.wav,,290590,,114,audio-keyboard-response,
107,English_Mandarin_summa,,j,,,,0.0-10.0-1.28,,false_alarm,,audio/ten.wav,,294593,,115,audio-keyboard-response,
107,English_Mandarin_summa,,,,,,0.0-10.0-2.28, ,,640,,,295236,,116,html-keyboard-response,
